INSERT INTO Medicines (name, description, unit, price, stock_quantity, manufacturer, expiry_date) VALUES
                                                                                                      ('Paracetamol', 'Thuốc giảm đau, hạ sốt', 'Viên', 100.00, 500, 'ABC Pharma', '2027-12-31'),
                                                                                                      ('Ibuprofen', 'Thuốc chống viêm, giảm đau', 'Viên', 120.00, 300, 'XYZ Pharmaceuticals', '2026-08-15'),
                                                                                                      ('Amoxicillin', 'Kháng sinh điều trị nhiễm trùng', 'Viên', 150.00, 400, 'MediCo', '2025-11-30'),
                                                                                                      ('Aspirin', 'Thuốc giảm đau, chống viêm', 'Viên', 80.00, 600, 'PharmaLife', '2025-05-20'),
                                                                                                      ('Ciprofloxacin', 'Kháng sinh phổ rộng', 'Viên', 180.00, 250, 'HealthCorp', '2026-06-10'),
                                                                                                      ('Loratadine', 'Thuốc kháng histamine, giảm dị ứng', 'Viên', 90.00, 700, 'AllerCo', '2027-02-28'),
                                                                                                      ('Omeprazole', 'Thuốc ức chế bơm proton, điều trị loét dạ dày', 'Viên', 130.00, 300, 'StomachCare', '2026-01-25'),
                                                                                                      ('Metformin', 'Thuốc điều trị tiểu đường loại 2', 'Viên', 160.00, 400, 'DiabetesRx', '2025-12-31'),
                                                                                                      ('Simvastatin', 'Thuốc giảm mỡ máu', 'Viên', 200.00, 350, 'CardioMed', '2027-04-10'),
                                                                                                      ('Losartan', 'Thuốc điều trị tăng huyết áp', 'Viên', 140.00, 500, 'HeartHealth', '2026-09-15'),
                                                                                                      ('Hydrochlorothiazide', 'Thuốc lợi tiểu, điều trị cao huyết áp', 'Viên', 110.00, 450, 'PharmaLife', '2026-03-22'),
                                                                                                      ('Levothyroxine', 'Thuốc điều trị suy giáp', 'Viên', 160.00, 350, 'ThyroidMed', '2026-11-05'),
                                                                                                      ('Furosemide', 'Thuốc lợi tiểu', 'Viên', 70.00, 600, 'Medica', '2025-07-18'),
                                                                                                      ('Diazepam', 'Thuốc an thần, giảm lo âu', 'Viên', 120.00, 300, 'RelaxPharma', '2026-10-09'),
                                                                                                      ('Miconazole', 'Thuốc trị nấm ngoài da', 'Kem', 50.00, 400, 'SkinCare', '2025-04-30'),
                                                                                                      ('Nystatin', 'Thuốc trị nấm miệng và đường ruột', 'Viên', 140.00, 350, 'MediCo', '2026-02-14'),
                                                                                                      ('Doxycycline', 'Kháng sinh điều trị nhiễm trùng', 'Viên', 160.00, 500, 'BioPharma', '2026-07-20'),
                                                                                                      ('Prednisone', 'Thuốc giảm viêm, điều trị dị ứng', 'Viên', 100.00, 450, 'CureMed', '2027-01-01'),
                                                                                                      ('Clindamycin', 'Kháng sinh trị mụn và nhiễm trùng', 'Gel', 80.00, 200, 'DermPharma', '2026-09-10'),
                                                                                                      ('Fluoxetine', 'Thuốc điều trị trầm cảm, rối loạn lo âu', 'Viên', 150.00, 400, 'MindCare', '2026-12-15'),
                                                                                                      ('Sildenafil', 'Thuốc điều trị rối loạn cương dương', 'Viên', 250.00, 300, 'GenPharma', '2025-08-20'),
                                                                                                      ('Fexofenadine', 'Thuốc kháng histamine', 'Viên', 120.00, 500, 'AllerPharma', '2026-11-05'),
                                                                                                      ('Cetirizine', 'Thuốc kháng histamine, giảm dị ứng', 'Viên', 90.00, 600, 'Antihist', '2027-03-31'),
                                                                                                      ('Paroxetine', 'Thuốc chống trầm cảm, lo âu', 'Viên', 130.00, 350, 'MedPsych', '2026-06-20'),
                                                                                                      ('Tamsulosin', 'Thuốc điều trị phì đại tuyến tiền liệt', 'Viên', 180.00, 450, 'UroMed', '2025-12-01'),
                                                                                                      ('Benzoyl Peroxide', 'Thuốc trị mụn', 'Kem', 40.00, 700, 'ClearSkin', '2027-04-15'),
                                                                                                      ('Atenolol', 'Thuốc điều trị tăng huyết áp và đau thắt ngực', 'Viên', 110.00, 500, 'CardioPharma', '2026-05-17'),
                                                                                                      ('Fluticasone', 'Thuốc xịt mũi trị viêm mũi dị ứng', 'Xịt', 95.00, 300, 'RespiratoryMed', '2026-07-30'),
                                                                                                      ('Sertraline', 'Thuốc chống trầm cảm, lo âu', 'Viên', 140.00, 600, 'MentalWell', '2026-08-25'),
                                                                                                      ('Albuterol', 'Thuốc xịt điều trị hen suyễn', 'Xịt', 80.00, 500, 'AsthmaCare', '2026-12-10'),
                                                                                                      ('Diphenhydramine', 'Thuốc kháng histamine, giảm dị ứng', 'Viên', 70.00, 550, 'MedHistamine', '2027-05-12'),
                                                                                                      ('Tadalafil', 'Thuốc điều trị rối loạn cương dương', 'Viên', 220.00, 400, 'VitalPharma', '2025-09-18'),
                                                                                                      ('Ranitidine', 'Thuốc điều trị loét dạ dày', 'Viên', 120.00, 350, 'GastroCare', '2025-10-15'),
                                                                                                      ('Gabapentin', 'Thuốc điều trị đau thần kinh', 'Viên', 150.00, 300, 'NeuroMed', '2026-05-10'),
                                                                                                      ('Verapamil', 'Thuốc điều trị huyết áp cao và đau thắt ngực', 'Viên', 170.00, 450, 'HeartPharma', '2026-01-30'),
                                                                                                      ('Esomeprazole', 'Thuốc điều trị trào ngược dạ dày thực quản', 'Viên', 140.00, 500, 'GastroPharma', '2026-11-25'),
                                                                                                      ('Lisinopril', 'Thuốc điều trị tăng huyết áp', 'Viên', 130.00, 550, 'CardioMed', '2027-02-20'),
                                                                                                      ('Zolpidem', 'Thuốc an thần, điều trị mất ngủ', 'Viên', 120.00, 300, 'SleepCare', '2026-09-10');

INSERT INTO Diseases (name_vi, name_en, description) VALUES
                                                         ('Viêm da tiếp xúc', 'Contact Dermatitis', NULL),
                                                         ('Nhịp tim chậm xoang', 'Sinus Bradycardia', NULL),
                                                         ('Tăng huyết áp', 'High Blood Pressure', NULL),
                                                         ('Bệnh viêm vùng chậu', 'Pelvic Inflammatory Disease', NULL),
                                                         ('Bệnh gan', 'Liver Disease', NULL),
                                                         ('Táo bón mãn tính', 'Chronic Constipation', NULL),
                                                         ('Ung thư tuyến giáp', 'Thyroid Cancer', NULL),
                                                         ('Cảm cúm', 'Flu', NULL),
                                                         ('Ataxia Friedrich', 'Friedrich Ataxia', NULL),
                                                         ('Rối loạn động tác (tic)', 'Tic (Movement) Disorder', NULL),
                                                         ('Polyp da', 'Skin Polyp', NULL),
                                                         ('Viêm thần kinh cánh tay', 'Brachial Neuritis', NULL),
                                                         ('Ung thư cổ tử cung', 'Cervical Cancer', NULL),
                                                         ('U tuyến thượng thận', 'Adrenal Adenoma', NULL),
                                                         ('Viêm thực quản', 'Esophagitis', NULL),
                                                         ('Hoại thư khí', 'Gas Gangrene', NULL),
                                                         ('Nhiễm nấm', 'Yeast Infection', NULL),
                                                         ('Chứng tật đôi chân', 'Spina Bifida', NULL),
                                                         ('Ngộ độc thuốc', 'Drug Poisoning Due to Medication', NULL),
                                                         ('Bệnh gan do rượu', 'Alcoholic Liver Disease', NULL),
                                                         ('Tăng huyết áp ác tính', 'Malignant Hypertension', NULL),
                                                         ('Viêm ruột thừa', 'Diverticulitis', NULL),
                                                         ('Bệnh moyamoya', 'Moyamoya Disease', NULL),
                                                         ('Say nắng', 'Heat Exhaustion', NULL),
                                                         ('Rối loạn tâm thần', 'Psychotic Disorder', NULL),
                                                         ('Tổn thương do lạnh', 'Frostbite', NULL),
                                                         ('Teo thể hang dương vật', 'Atrophy of the Corpus Cavernosum', NULL),
                                                         ('Nghiện thuốc lá hoặc thuốc', 'Smoking or Tobacco Addiction', NULL),
                                                         ('Chấn thương hoặc căng cơ', 'Sprain or Strain', NULL),
                                                         ('Run tay vô căn', 'Essential Tremor', NULL),
                                                         ('Vết thương hở tai', 'Open Wound of the Ear', NULL),
                                                         ('Vật thể lạ trong mũi', 'Foreign Body in the Nose', NULL),
                                                         ('Đau bụng kinh vô căn', 'Idiopathic Painful Menstruation', NULL),
                                                         ('Hội chứng Down', 'Down Syndrome', NULL),
                                                         ('Chu kỳ kinh nguyệt hiếm gặp vô căn', 'Idiopathic Infrequent Menstruation', NULL),
                                                         ('Tràn khí màng phổi', 'Pneumothorax', NULL),
                                                         ('Bệnh De Quervain', 'De Quervain Disease', NULL),
                                                         ('Gãy xương cột sống', 'Fracture of the Vertebra', NULL),
                                                         ('Nhiễm virus suy giảm miễn dịch ở người (HIV)', 'Human Immunodeficiency Virus Infection (HIV)', NULL),
                                                         ('Quai bị', 'Mumps', NULL),
                                                         ('Chảy máu dưới nhện', 'Subarachnoid Hemorrhage', NULL),
                                                         ('Viêm gan mỡ cấp trong thai kỳ (AFLP)', 'Acute Fatty Liver of Pregnancy (AFLP)', NULL),
                                                         ('Lật mi mắt', 'Ectropion', NULL),
                                                         ('Sẹo', 'Scar', NULL),
                                                         ('Không dung nạp lactose', 'Lactose Intolerance', NULL),
                                                         ('Rối loạn vòi nhĩ (rối loạn tai)', 'Eustachian Tube Dysfunction (Ear Disorder)', NULL),
                                                         ('Viêm ruột thừa', 'Appendicitis', NULL),
                                                         ('Bệnh Graves', 'Graves Disease', NULL),
                                                         ('Rối loạn phân ly', 'Dissociative Disorder', NULL),
                                                         ('Vết thương hở mặt', 'Open Wound of the Face', NULL),
                                                         ('Trật khớp đốt sống', 'Dislocation of the Vertebra', NULL),
                                                         ('Hẹp bao quy đầu', 'Phimosis', NULL),
                                                         ('Nôn thai kỳ', 'Hyperemesis Gravidarum', NULL),
                                                         ('Thai kỳ', 'Pregnancy', NULL),
                                                         ('Thiếu máu Thalassemia', 'Thalassemia', NULL),
                                                         ('Bệnh rau tiền đạo', 'Placenta Previa', NULL),
                                                         ('Chảy máu dưới màng cứng', 'Epidural Hemorrhage', NULL),
                                                         ('Viêm khớp nhiễm trùng', 'Septic Arthritis', NULL),
                                                         ('Chân vận động của vận động viên', 'Athlete\Foot', NULL),
                                                        ('Tràn dịch màng phổi', 'Pleural Effusion', NULL),
                                                        ('Tình trạng không có thủy tinh thể', 'Aphakia', NULL),
                                                        ('Rối loạn vùng âm hộ', 'Vulvar Disorder', NULL),
                                                        ('Viêm tuyến nước bọt', 'Sialoadenitis', NULL),
                                                        ('Bệnh vú nam', 'Gynecomastia', NULL),
                                                        ('Nhiễm trùng đường tiết niệu', 'Urinary Tract Infection', NULL),
                                                        ('Nhiễm Histoplasmosis', 'Histoplasmosis', NULL),
                                                        ('Viêm đa dạng', 'Erythema Multiforme', NULL),
                                                        ('Vẹo cột sống', 'Scoliosis', NULL),
                                                        ('Hạt bắp', 'Bunion', NULL),
                                                        ('Rối loạn nhịp tim', 'Arrhythmia', NULL),
                                                        ('Đau dây thần kinh sinh ba', 'Trigeminal Neuralgia', NULL),
                                                        ('Viêm cột sống dính khớp', 'Ankylosing Spondylitis', NULL),
                                                        ('Rối loạn thần kinh ngoại vi', 'Peripheral Nerve Disorder', NULL),
                                                        ('U tuyến bã', 'Sebaceous Cyst', NULL),
                                                        ('Ngộ độc do thuốc chống loạn thần', 'Poisoning Due to Antipsychotics', NULL),
                                                        ('Rối loạn thần kinh', 'Neurosis', NULL),
                                                        ('Ung thư tuyến tiền liệt', 'Prostate Cancer', NULL),
                                                        ('Phù não', 'Cerebral Edema', NULL),
                                                        ('Trật khớp ngón tay', 'Dislocation of the Finger', NULL),
                                                        ('Chấn thương khi sinh', 'Birth Trauma', NULL),
                                                        ('Viêm tụy mãn tính', 'Chronic Pancreatitis', NULL),
                                                        ('Hematoma', 'Hematoma', NULL),
                                                        ('Hội chứng carcinoid', 'Carcinoid Syndrome', NULL),
                                                        ('Vết thương hở đầu', 'Open Wound of the Head', NULL),
                                                        ('U nang sừng', 'Seborrheic Keratosis', NULL),
                                                        ('Bỏng', 'Burn', NULL),
                                                        ('Sẩy thai tự phát', 'Spontaneous Abortion', NULL),
                                                        ('Herpes sinh dục', 'Genital Herpes', NULL),
                                                        ('Phản ứng điều chỉnh', 'Adjustment Reaction', NULL),
                                                        ('Sỏi mật', 'Gallstone', NULL),
                                                        ('Bệnh đa xơ cứng', 'Multiple Sclerosis', NULL),
                                                        ('Túi thừa Zenker', 'Zenker Diverticulum', NULL),
                                                        ('Gãy xương chậu', 'Fracture of the Pelvis', NULL),
                                                        ('Bệnh phổi do bụi', 'Pneumoconiosis', NULL),
                                                        ('Tăng mỡ máu', 'Hyperlipidemia', NULL),
                                                        ('Viêm loét đại tràng', 'Ulcerative Colitis', NULL),
                                                        ('Nhiễm trùng cơ quan sinh dục nam', 'Male Genitalia Infection', NULL),
                                                        ('HPV', 'HPV', NULL),
                                                        ('Đau thắt ngực', 'Angina', NULL),
                                                        ('Chấn thương cột sống', 'Injury to the Spinal Cord', NULL),
                                                        ('Polyp mũi', 'Nasal Polyp', NULL),
                                                        ('Lichen simplex', 'Lichen Simplex', NULL),
                                                        ('Rụng mi', 'Trichiasis', NULL),
                                                        ('Nhiễm mạt', 'Acariasis', NULL),
                                                        ('Ung thư đại trực tràng', 'Colorectal Cancer', NULL),
                                                        ('Rối loạn sắc tố da', 'Skin Pigmentation Disorder', NULL),
                                                        ('Rối loạn giả tạo', 'Factitious Disorder', NULL),
                                                        ('Lymphogranuloma venereum', 'Lymphogranuloma Venereum', NULL),
                                                        ('Tuyến vú tiết sữa không rõ nguyên nhân', 'Galactorrhea of Unknown Cause', NULL),
                                                        ('Thiếu enzyme G6PD', 'G6PD Enzyme Deficiency', NULL),
                                                        ('Chèn ép thần kinh gần vai', 'Nerve Impingement near the Shoulder', NULL),
                                                        ('Toxoplasmosis', 'Toxoplasmosis', NULL),
                                                        ('U xơ vú', 'Fibroadenoma', NULL),
                                                        ('Vết thương hở tay', 'Open Wound of the Hand', NULL),
                                                        ('Sẩy thai missed', 'Missed Abortion', NULL),
                                                        ('Nhiễm toan ceton do tiểu đường', 'Diabetic Ketoacidosis', NULL),
                                                        ('Granuloma inguinale', 'Granuloma Inguinale', NULL),
                                                        ('Rối loạn ám ảnh cưỡng chế (OCD)', 'Obsessive Compulsive Disorder (OCD)', NULL),
                                                        ('Chấn thương mắt cá chân', 'Injury of the Ankle', NULL),
                                                        ('Hạ natri máu', 'Hyponatremia', NULL),
                                                        ('Hẹp thực quản', 'Stricture of the Esophagus', NULL),
                                                        ('Gãy xương mắt cá chân', 'Fracture of the Ankle', NULL),
                                                        ('Sarcoma mô mềm', 'Soft Tissue Sarcoma', NULL),
                                                        ('Rối loạn xương', 'Bone Disorder', NULL),
                                                        ('Epilepsy', 'Epilepsy', NULL),
                                                        ('Rối loạn nhân cách', 'Personality Disorder', NULL),
                                                        ('Zoster', 'Shingles (Herpes Zoster)', NULL),
                                                        ('Hội chứng Tourette', 'Tourette Syndrome', NULL),
                                                        ('Hoại tử vô mạch', 'Avascular Necrosis', NULL),
                                                        ('Viêm họng liên cầu', 'Strep Throat', NULL),
                                                        ('Ataxia Spinocerebellar', 'Spinocerebellar Ataxia', NULL),
                                                        ('Viêm xương tủy', 'Osteomyelitis', NULL),
                                                        ('Hội chứng Sjogren', 'Sjogren Syndrome', NULL),
                                                        ('Viêm bao khớp vai dính', 'Adhesive Capsulitis of the Shoulder', NULL),
                                                        ('Viêm gan virus', 'Viral Hepatitis', NULL),
                                                        ('Phì đại amidan', 'Tonsillar Hypertrophy', NULL),
                                                        ('Viêm dạ dày', 'Gastritis', NULL),
                                                        ('Ung thư da', 'Skin Cancer', NULL),
                                                        ('Viêm khớp thấp', 'Rheumatic Fever', NULL),
                                                        ('Loét miệng', 'Aphthous Ulcer', NULL),
                                                        ('Viêm amidan', 'Tonsillitis', NULL);


INSERT INTO Diseases (name_vi, name_en, description) VALUES
                                                         ('Ung thư ruột', 'Intestinal Cancer', NULL),
                                                         ('Sốt ban vẩy Rocky Mountain', 'Rocky Mountain Spotted Fever', NULL),
                                                         ('Ung thư dạ dày', 'Stomach Cancer', NULL),
                                                         ('Khuyết tật phát triển', 'Developmental Disability', NULL),
                                                         ('Phản ứng căng thẳng cấp tính', 'Acute Stress Reaction', NULL),
                                                         ('Mê sảng', 'Delirium', NULL),
                                                         ('Callus', 'Callus', NULL),
                                                         ('Hội chứng Guillain-Barré', 'Guillain Barre Syndrome', NULL),
                                                         ('Đau thắt lưng', 'Lumbago', NULL),
                                                         ('Vẹo vách ngăn mũi', 'Deviated Nasal Septum', NULL),
                                                         ('U máu', 'Hemangioma', NULL),
                                                         ('Bệnh động mạch ngoại vi', 'Peripheral Arterial Disease', NULL),
                                                         ('Đau lưng mãn tính', 'Chronic Back Pain', NULL),
                                                         ('Suy tim', 'Heart Failure', NULL),
                                                         ('Viêm kết mạc', 'Conjunctivitis', NULL),
                                                         ('Thoát vị đĩa đệm', 'Herniated Disk', NULL),
                                                         ('Rhabdomyolysis', 'Rhabdomyolysis', NULL),
                                                         ('Nhiễm trùng vú (viêm vú)', 'Breast Infection (Mastitis)', NULL),
                                                         ('Phình động mạch chủ bụng', 'Abdominal Aortic Aneurysm', NULL),
                                                         ('Emboli phổi', 'Pulmonary Embolism', NULL),
                                                         ('Rối loạn hành vi', 'Conduct Disorder', NULL),
                                                         ('Cắt bỏ vú', 'Mastectomy', NULL),
                                                         ('Viêm mào tinh hoàn', 'Epididymitis', NULL),
                                                         ('Vỡ màng ối sớm', 'Premature Rupture of Amniotic Membrane', NULL),
                                                         ('Bệnh Molluscum contagiosum', 'Molluscum Contagiosum', NULL),
                                                         ('Hoại thư sinh dưỡng', 'Necrotizing Fasciitis', NULL),
                                                         ('Dịch âm đạo bình thường (Leukorrhea)', 'Benign Vaginal Discharge (Leukorrhea)', NULL),
                                                         ('Tắc nghẽn bàng quang', 'Bladder Obstruction', NULL),
                                                         ('U ác tính', 'Melanoma', NULL),
                                                         ('Rối loạn cổ tử cung', 'Cervical Disorder', NULL),
                                                         ('Viêm thanh quản', 'Laryngitis', NULL),
                                                         ('Viêm da dạng mụn nước', 'Dyshidrosis', NULL),
                                                         ('Ngộ độc do opioids', 'Poisoning Due to Opioids', NULL),
                                                         ('Hăm tã', 'Diaper Rash', NULL),
                                                         ('Lichen planus', 'Lichen Planus', NULL),
                                                         ('Loét dạ dày tá tràng', 'Gastroduodenal Ulcer', NULL),
                                                         ('Hernia bẹn', 'Inguinal Hernia', NULL),
                                                         ('Eczema', 'Eczema', NULL),
                                                         ('Hội chứng Asperger', 'Asperger Syndrome', NULL),
                                                         ('Viêm niêm mạc', 'Mucositis', NULL),
                                                         ('Viêm quanh móng', 'Paronychia', NULL),
                                                         ('Vết thương hở của hàm', 'Open Wound of the Jaw', NULL),
                                                         ('Bệnh tế bào máu trắng', 'White Blood Cell Disease', NULL),
                                                         ('U Kaposi', 'Kaposi Sarcoma', NULL),
                                                         ('Chứng spondylolisthesis', 'Spondylolisthesis', NULL),
                                                         ('Pseudotumor cerebri', 'Pseudotumor Cerebri', NULL),
                                                         ('Viêm kết mạc do virus', 'Conjunctivitis Due to Virus', NULL),
                                                         ('Vết thương hở mũi', 'Open Wound of the Nose', NULL);



